gameid;tournament;gametype;teamA;teamidA;teamB;teamidB;resultA;resultB;addinfo;date;teamA_age;teamB_age;teamA_def_val;teamB_def_val;teamA_off_val;teamB_off_val;teamA_frag;teamB_frag;past_resultA;past_resultB
1103472;GC11;Gruppe B;Honduras;3590;Jamaika;3671;0;1;;14.06.11;27.071428571428573;26.0;750000.0;292857.14285714284;783333.3333333334;439285.71428571426;9;11;0.09524375003515625;0.9502377991015625
1103465;GC11;Gruppe B;Jamaika;3671;Guatemala;13342;2;0;;11.06.11;26.77777777777778;25.22222222222222;345454.54545454547;100000.0;439285.71428571426;255555.55555555556;15;11;2.00463126328125;0.0546369046875
1103466;GC11;Gruppe B;Grenada;14175;Honduras;3590;1;7;;11.06.11;26.38888888888889;26.38888888888889;87500.0;863636.3636363636;90000.0;757142.8571428572;9;11;0.0;3.8
1103459;GC11;Gruppe B;Jamaika;3671;Grenada;14175;4;0;;07.06.11;26.77777777777778;26.77777777777778;345454.54545454547;87500.0;439285.71428571426;125000.0;15;11;2.0044999999999997;0.95
1103460;GC11;Gruppe B;Honduras;3590;Guatemala;13342;0;0;;07.06.11;26.666666666666668;26.833333333333332;816666.6666666666;136111.11111111112;783333.3333333334;262500.0;10;12;2.947630610859375;0.950130938203125
1103473;GC11;Gruppe C;Kanada;3510;Panama;3577;1;1;;15.06.11;27.11111111111111;23.944444444444443;683333.3333333334;447500.0;872222.2222222222;287500.0;18;15;0.95;0.0
1103474;GC11;Gruppe C;Guadeloupe;19755;USA;3505;0;1;;15.06.11;27.77777777777778;27.27777777777778;388888.8888888889;3110000.0;364285.71428571426;2790625.0;15;17;;
1103467;GC11;Gruppe C;Guadeloupe;19755;Kanada;3510;0;1;;12.06.11;28.0;27.11111111111111;332500.0;861111.1111111111;489285.71428571426;694444.4444444445;16;18;1.9;0.95
1103468;GC11;Gruppe C;USA;3505;Panama;3577;1;2;;12.06.11;27.055555555555557;24.72222222222222;3075000.0;517500.0;2790625.0;346875.0;16;16;2.00012585859375;0.99761876484375
1103462;GC11;Gruppe C;USA;3505;Kanada;3510;2;0;;08.06.11;27.055555555555557;26.88888888888889;3075000.0;1040000.0;2790625.0;743750.0;16;18;1.905225;0.9502375
